,Reg3b,Reg3g,Apoa1,Guca2b,Zg16,Rpl37,Rpl37a,Oat,Rps28,Rps21
229,1.5769095,1.5430653,1.0178049,0.6039014,0.6952548,3.5211158,3.7426271,2.7914405,2.3216977,2.2631857
230,1.578645,1.5443028,1.0183766,0.60440004,0.6955924,3.5209746,3.7424777,2.7912965,2.3215263,2.2630215
231,1.5803809,1.54554,1.0189483,0.60489875,0.69593,3.520833,3.7423284,2.791153,2.3213553,2.2628567
232,1.5821178,1.5467775,1.01952,0.6053976,0.6962674,3.5206928,3.7421792,2.7910092,2.3211846,2.2626925
233,1.5838537,1.5480151,1.020092,0.60589623,0.6966051,3.5205507,3.74203,2.790866,2.321013,2.2625277
234,1.5855899,1.5492523,1.0206635,0.60639495,0.6969427,3.5204096,3.7418807,2.790722,2.3208423,2.2623632
235,1.5873258,1.5504899,1.0212352,0.60689366,0.6972803,3.5202684,3.741732,2.7905784,2.3206708,2.2621982
236,1.589062,1.5517272,1.0218072,0.6073923,0.69761777,3.5201273,3.7415829,2.7904346,2.3205,2.262034
237,1.5907981,1.5529642,1.0223787,0.607891,0.6979555,3.5199857,3.7414334,2.7902904,2.320329,2.2618694
238,1.5925338,1.5542015,1.0229502,0.6083896,0.6982929,3.519844,3.7412846,2.7901475,2.3201575,2.2617052
239,1.5942714,1.5554395,1.0235233,0.60888886,0.6986302,3.5197039,3.7411356,2.7900047,2.3199863,2.261539
240,1.596009,1.5566773,1.0240963,0.60938793,0.69896746,3.5195627,3.7409868,2.7898614,2.319815,2.261372
241,1.5977466,1.5579153,1.0246699,0.6098872,0.69930476,3.5194216,3.7408378,2.7897186,2.319644,2.2612062
242,1.5994844,1.5591533,1.025243,0.6103865,0.69964194,3.5192804,3.740688,2.7895763,2.319472,2.26104
243,1.601222,1.5603911,1.025816,0.6108855,0.69997907,3.5191393,3.7405388,2.789434,2.3193007,2.2608736
244,1.6029596,1.561629,1.0263891,0.6113847,0.70031625,3.5189981,3.74039,2.7892907,2.3191285,2.2607074
245,1.6046972,1.5628669,1.0269623,0.61188394,0.7006536,3.5188565,3.7402413,2.789148,2.318957,2.260541
246,1.6064351,1.5641044,1.0275352,0.6123831,0.7009909,3.5187168,3.740092,2.7890053,2.3187857,2.2603743
247,1.6081724,1.5653423,1.0281088,0.61288226,0.7013282,3.5185761,3.7399433,2.7888627,2.3186147,2.2602081
248,1.6099093,1.5665802,1.0286816,0.6133813,0.70166534,3.518434,3.7397943,2.78872,2.318443,2.260042
249,1.6116474,1.5678184,1.0292547,0.6138805,0.70200247,3.5182924,3.7396448,2.7885773,2.3182714,2.2598753
250,1.613385,1.569056,1.0298278,0.61437976,0.70233965,3.5181518,3.739496,2.7884345,2.3181,2.2597086
251,1.6151223,1.5702938,1.0304012,0.6148789,0.7026771,3.5180106,3.7393472,2.7882924,2.3179286,2.2595427
252,1.6168599,1.5715318,1.0309741,0.61537814,0.70301425,3.51787,3.7391977,2.7881489,2.3177574,2.259376
253,1.6186004,1.5727693,1.031549,0.6158787,0.7033567,3.5177302,3.7390482,2.7880056,2.317586,2.2592106
254,1.6203408,1.5740061,1.0321238,0.6163792,0.7036995,3.517591,3.738899,2.7878613,2.3174148,2.2590451
255,1.6220815,1.5752435,1.0326989,0.6168798,0.7040423,3.5174532,3.738749,2.7877173,2.317244,2.2588797
256,1.6238215,1.5764803,1.0332735,0.6173804,0.70438534,3.5173135,3.7385995,2.7875736,2.3170738,2.2587135
257,1.625562,1.5777179,1.0338488,0.61788106,0.7047282,3.5171752,3.7384508,2.7874289,2.3169029,2.2585485
258,1.6273026,1.5789547,1.0344234,0.6183817,0.70507103,3.5170355,3.7383003,2.7872849,2.3167312,2.2583828
259,1.6290433,1.5801916,1.0349982,0.6188823,0.705414,3.5168972,3.738151,2.7871408,2.316561,2.2582176
260,1.6307833,1.581429,1.0355732,0.6193829,0.70575684,3.516759,3.7380016,2.7869973,2.3163896,2.2580516
261,1.632524,1.5826657,1.0361483,0.61988354,0.7060998,3.5166192,3.7378523,2.7868528,2.3162189,2.2578862
262,1.6342647,1.5839033,1.0367231,0.62038434,0.70644265,3.5164804,3.737703,2.7867086,2.3160481,2.2577205
263,1.6360047,1.5851405,1.0372982,0.62088484,0.7067855,3.5163422,3.737553,2.7865644,2.315877,2.2575545
264,1.6377451,1.5863775,1.037873,0.6213856,0.70712847,3.5162024,3.7374036,2.7864208,2.315706,2.2573893
265,1.6394856,1.5876145,1.0384479,0.6218861,0.7074713,3.5160646,3.7372541,2.7862763,2.315535,2.257224
266,1.6412258,1.5888515,1.0390227,0.6223867,0.70781434,3.5159254,3.7371042,2.7861328,2.3153646,2.2570581
267,1.6429665,1.5900891,1.0395977,0.6228875,0.7081572,3.5157862,3.7369554,2.7859883,2.3151932,2.256893
268,1.6447072,1.5913261,1.0401726,0.62338805,0.7084999,3.515648,3.7368054,2.785844,2.3150225,2.2567272
269,1.6464474,1.5925629,1.0407476,0.6238885,0.7088428,3.5155087,3.736656,2.7857003,2.314851,2.2565615
270,1.6481836,1.5937967,1.0413219,0.6243881,0.70918417,3.51537,3.7365067,2.7855563,2.3146799,2.2563968
271,1.6499126,1.5950248,1.0418954,0.6248858,0.70952314,3.5152311,3.736355,2.7854118,2.3145068,2.2562332
272,1.6516416,1.5962532,1.0424693,0.6253836,0.70986235,3.515092,3.7362049,2.785267,2.3143337,2.2560685
273,1.6533704,1.5974815,1.0430431,0.6258814,0.71020144,3.5149527,3.7360551,2.7851229,2.3141603,2.2559052
274,1.6550992,1.5987093,1.0436165,0.626379,0.7105404,3.514814,3.7359042,2.784978,2.313987,2.2557411
275,1.6568279,1.5999376,1.0441904,0.62687683,0.7108794,3.5146747,3.7357533,2.7848334,2.313814,2.2555776
276,1.6585572,1.6011659,1.044764,0.6273745,0.71121854,3.5145354,3.735603,2.7846892,2.3136408,2.255413
277,1.6602857,1.6023941,1.0453379,0.62787235,0.7115575,3.5143971,3.7354524,2.7845452,2.3134677,2.2552493
278,1.662015,1.6036222,1.0459113,0.62837005,0.71189666,3.514258,3.7353017,2.7844002,2.3132944,2.2550852
279,1.6637435,1.6048504,1.0464852,0.62886775,0.7122356,3.5141191,3.7351515,2.7842565,2.3131213,2.2549214
280,1.6654727,1.6060786,1.0470586,0.62936544,0.71257466,3.51398,3.7350004,2.7841115,2.3129482,2.2547576
281,1.6672013,1.6073067,1.0476325,0.6298631,0.7129136,3.5138416,3.7348506,2.7839668,2.3127747,2.2545934
282,1.668931,1.6085353,1.0482059,0.6303609,0.7132528,3.5137024,3.7347,2.7838228,2.3126013,2.2544296
283,1.6706598,1.6097629,1.0487797,0.6308586,0.71359175,3.5135632,3.7345498,2.783678,2.3124282,2.2542655
284,1.6723883,1.610991,1.0493534,0.63135624,0.71393085,3.5134244,3.734399,2.7835336,2.3122551,2.2541018
285,1.6741176,1.6122193,1.049927,0.63185406,0.71426976,3.5132856,3.7342489,2.7833896,2.312082,2.253938
286,1.6758461,1.6134474,1.0505009,0.6323517,0.71460885,3.513146,3.7340982,2.7832444,2.311909,2.253774
287,1.6775684,1.614668,1.0510707,0.63284504,0.7149481,3.5130067,3.733948,2.7831001,2.3117359,2.2536104
288,1.6792843,1.6158813,1.0516369,0.63333374,0.71528727,3.512865,3.7337973,2.7829556,2.3115628,2.253446
289,1.6809993,1.6170945,1.0522025,0.6338223,0.71562684,3.5127244,3.7336478,2.7828112,2.3113897,2.2532823
290,1.6827145,1.6183075,1.0527682,0.6343111,0.71596605,3.5125837,3.7334983,2.7826667,2.3112166,2.253119
291,1.6844296,1.6195209,1.0533344,0.6347999,0.71630526,3.5124435,3.7333481,2.7825217,2.3110435,2.2529547
292,1.6861455,1.620734,1.0539005,0.6352885,0.7166447,3.512302,3.7331984,2.7823772,2.3108704,2.252791
293,1.6878622,1.6219457,1.0544655,0.6357771,0.7169841,3.5121622,3.7330496,2.7822313,2.310698,2.2526271
294,1.689579,1.6231556,1.0550294,0.6362655,0.71732354,3.5120244,3.7329013,2.7820854,2.3105264,2.2524624
295,1.6912973,1.6243658,1.055593,0.6367541,0.7176631,3.5118856,3.732753,2.7819388,2.3103547,2.252298
296,1.6930149,1.6255757,1.0561569,0.6372425,0.7180026,3.5117474,3.732604,2.7817926,2.310183,2.2521336
297,1.694732,1.6267858,1.0567209,0.63773113,0.718342,3.5116086,3.732456,2.781646,2.3100116,2.2519689
298,1.6964498,1.6279961,1.0572848,0.6382197,0.7186817,3.5114708,3.7323086,2.7814999,2.3098402,2.251804
299,1.6981673,1.6292065,1.0578487,0.63870823,0.719021,3.511332,3.7321599,2.7813525,2.309669,2.2516396
300,1.6998849,1.6304163,1.0584126,0.63919663,0.7193606,3.5111942,3.7320113,2.7812066,2.309497,2.251475
301,1.7016025,1.6316266,1.0589764,0.63968515,0.71970004,3.511055,3.7318623,2.7810605,2.3093257,2.2513108
302,1.7033205,1.6328365,1.0595403,0.6401737,0.72003967,3.5109172,3.7317145,2.7809138,2.3091545,2.251146
303,1.7050381,1.634047,1.0601041,0.6406622,0.72037894,3.510778,3.7315662,2.7807672,2.3089826,2.2509818
304,1.7067552,1.635257,1.060668,0.6411507,0.72071856,3.5106401,3.7314188,2.7806206,2.3088112,2.250817
305,1.708473,1.6364667,1.0612316,0.6416391,0.72105795,3.5105014,3.7312696,2.7804735,2.3086393,2.2506526
306,1.710191,1.6376772,1.061796,0.64212775,0.7213976,3.510363,3.7311213,2.7803273,2.3084683,2.2504878
307,1.7119055,1.6388845,1.0623586,0.64261484,0.7217367,3.5102253,3.7309735,2.7801807,2.3082964,2.2503238
308,1.7136068,1.6400813,1.062916,0.64309615,0.72207516,3.510085,3.7308238,2.7800312,2.3081255,2.2501616
309,1.7153091,1.6412773,1.0634737,0.6435777,0.7224135,3.5099459,3.730674,2.7798824,2.3079543,2.2499988
310,1.7170103,1.6424738,1.0640311,0.64405894,0.7227518,3.5098062,3.7305248,2.7797332,2.3077831,2.2498367
311,1.7187088,1.643668,1.0645883,0.6445398,0.7230884,3.5096664,3.730375,2.7795823,2.307612,2.2496743
312,1.7203948,1.6448565,1.0651436,0.64501905,0.7234197,3.5095272,3.7302253,2.7794275,2.3074381,2.249512
313,1.7220807,1.6460443,1.0656987,0.6454983,0.7237508,3.5093884,3.7300756,2.779273,2.3072653,2.249349
314,1.7237666,1.6472325,1.0662538,0.6459776,0.7240822,3.5092487,3.729925,2.7791185,2.3070922,2.2491865
315,1.7254522,1.6484206,1.0668087,0.6464566,0.72441334,3.5091085,3.7297757,2.7789636,2.3069193,2.2490246
316,1.7271378,1.6496083,1.0673637,0.64693594,0.72474444,3.5089698,3.729626,2.7788095,2.3067458,2.248862
317,1.7288237,1.6507965,1.067919,0.6474152,0.72507566,3.5088296,3.7294757,2.778654,2.3065724,2.2486992
318,1.73051,1.6519847,1.0684743,0.6478946,0.72540694,3.5086899,3.729326,2.7785,2.3063993,2.248536
319,1.7321959,1.6531727,1.0690293,0.64837384,0.7257383,3.5085511,3.7291763,2.7783456,2.306226,2.2483745
320,1.7338812,1.6543609,1.0695844,0.6488528,0.72606957,3.508412,3.7290268,2.7781909,2.3060527,2.2482116
321,1.7355669,1.655549,1.0701394,0.6493322,0.7264007,3.5082722,3.7288764,2.778036,2.3058794,2.2480493
322,1.7372532,1.6567373,1.0706947,0.6498115,0.7267319,3.508133,3.7287266,2.7778811,2.3057065,2.2478864
323,1.7389388,1.6579255,1.07125,0.6502908,0.72706306,3.5079937,3.7285774,2.777727,2.3055336,2.2477238
324,1.7406249,1.6591134,1.071805,0.6507699,0.72739434,3.5078545,3.7284265,2.7775722,2.3053598,2.247561
325,1.7422886,1.6602833,1.0723498,0.65124047,0.7277252,3.5077124,3.7282748,2.7774172,2.3051858,2.2474005
326,1.743943,1.6614459,1.0728903,0.6517077,0.72805613,3.5075698,3.728122,2.7772617,2.305011,2.24724
327,1.7455976,1.6626081,1.0734305,0.65217483,0.72838676,3.5074282,3.727969,2.7771068,2.304836,2.2470798
328,1.747251,1.6637704,1.073971,0.6526419,0.72871774,3.507285,3.7278163,2.7769518,2.3046615,2.2469194
329,1.7489059,1.6649324,1.0745115,0.653109,0.72904825,3.507143,3.7276638,2.7767973,2.3044863,2.2467594
330,1.7505598,1.666095,1.0750518,0.653576,0.7293791,3.5070004,3.7275107,2.7766418,2.304312,2.246599
331,1.7522144,1.6672568,1.0755924,0.65404314,0.7297099,3.5068579,3.7273571,2.7764869,2.304137,2.2464392
332,1.7538688,1.6684196,1.076133,0.65451026,0.73004085,3.5067163,3.7272043,2.7763324,2.3039622,2.2462788
333,1.7555232,1.6695814,1.0766733,0.65497726,0.7303715,3.5065732,3.7270505,2.7761772,2.3037872,2.2461185
334,1.7571774,1.6707443,1.0772136,0.6554445,0.73070234,3.5064306,3.7268984,2.7760224,2.303613,2.2459583
335,1.758832,1.6719066,1.0777543,0.6559115,0.73103297,3.5062885,3.7267451,2.775867,2.303438,2.2457986
336,1.7604864,1.6730685,1.0782945,0.6563786,0.73136395,3.506146,3.7265923,2.7757118,2.3032632,2.2456377
337,1.7621408,1.6742308,1.0788352,0.6568457,0.7316947,3.5060034,3.7264392,2.7755566,2.3030884,2.2454777
338,1.7637954,1.6753931,1.079376,0.65731287,0.73202556,3.5058603,3.7262862,2.775402,2.302914,2.2453177
339,1.7654495,1.6765556,1.0799162,0.65777993,0.73235625,3.5057187,3.726133,2.7752469,2.3027391,2.2451568
340,1.7671039,1.6777178,1.0804567,0.658247,0.732687,3.5055761,3.72598,2.7750916,2.302564,2.2449968
341,1.7687583,1.6788803,1.080997,0.6587141,0.7330178,3.505434,3.7258272,2.7749367,2.3023894,2.2448366
342,1.7704124,1.6800425,1.0815375,0.65918124,0.7333485,3.505292,3.7256737,2.7747817,2.3022146,2.2446764
343,1.7720668,1.6812048,1.0820779,0.6596483,0.73367935,3.5051494,3.7255208,2.7746267,2.3020399,2.2445164
344,1.773726,1.6823697,1.0826206,0.66011846,0.7340092,3.5050082,3.7253687,2.774472,2.3018625,2.2443562
345,1.775389,1.683536,1.0831647,0.6605903,0.73433846,3.504868,3.725217,2.7743185,2.301683,2.244195
346,1.777051,1.6847029,1.0837086,0.66106206,0.7346676,3.504727,3.725065,2.7741644,2.3015041,2.244035
347,1.7787142,1.6858698,1.0842526,0.6615339,0.7349968,3.5045867,3.724913,2.774011,2.3013253,2.2438743
348,1.7803767,1.687036,1.0847964,0.66200584,0.7353262,3.504446,3.7247615,2.7738576,2.301146,2.2437136
349,1.7820387,1.688203,1.0853405,0.6624776,0.73565537,3.5043058,3.7246087,2.7737033,2.3009667,2.2435532
350,1.7837017,1.6893694,1.0858846,0.66294956,0.7359847,3.5041656,3.7244575,2.7735496,2.3007877,2.2433925
351,1.7853637,1.6905363,1.0864284,0.6634214,0.7363138,3.504025,3.724305,2.7733958,2.3006084,2.243232
352,1.7870264,1.6917024,1.0869725,0.6638932,0.7366431,3.5038848,3.7241533,2.7732422,2.3004296,2.2430713
353,1.7886882,1.6928692,1.0875163,0.664365,0.7369724,3.5037446,3.7240012,2.7730885,2.3002498,2.2429109
354,1.7903514,1.694036,1.0880604,0.664837,0.73730165,3.5036044,3.7238493,2.7729342,2.3000712,2.2427506
355,1.7920134,1.6952025,1.0886042,0.66530883,0.7376308,3.5034637,3.7236974,2.7727804,2.299892,2.24259
356,1.7936764,1.6963688,1.0891483,0.66578066,0.7379601,3.5033226,3.7235456,2.7726266,2.2997131,2.2424293
357,1.7953389,1.6975359,1.0896921,0.66625243,0.73828924,3.5031824,3.723394,2.7724729,2.2995338,2.2422686
358,1.7970011,1.6987022,1.0902362,0.6667245,0.7386185,3.5030417,3.7232416,2.772319,2.2993548,2.2421079
359,1.7986636,1.699869,1.09078,0.66719633,0.73894787,3.502902,3.72309,2.772165,2.2991755,2.2419477
360,1.8003259,1.7010355,1.0913241,0.6676681,0.739277,3.5027614,3.722938,2.7720113,2.2989967,2.2417872
361,1.8019886,1.7022018,1.0918682,0.66813993,0.7396062,3.5026212,3.7227857,2.771857,2.2988176,2.2416265
362,1.8036511,1.7033687,1.092412,0.6686117,0.7399354,3.502481,3.7226338,2.7717035,2.2986383,2.2414656
363,1.8053131,1.7045352,1.0929558,0.6690836,0.74026483,3.5023408,3.7224824,2.7715492,2.298459,2.2413056
364,1.8069768,1.7057025,1.0935004,0.6695572,0.7405953,3.5021992,3.7223313,2.771397,2.298281,2.2411451
365,1.8086412,1.7068706,1.0940452,0.67003226,0.74092656,3.502058,3.7221825,2.7712457,2.2981026,2.2409854
366,1.8103049,1.7080386,1.09459,0.6705072,0.74125797,3.501917,3.7220333,2.771094,2.2979252,2.2408252
367,1.8119686,1.7092066,1.0951345,0.6709823,0.74158937,3.5017757,3.721884,2.770942,2.2977474,2.240665
368,1.8136268,1.7103679,1.0956798,0.6714561,0.7419216,3.5016356,3.7217367,2.7707899,2.2975698,2.240505
369,1.8152788,1.7115204,1.0962262,0.6719283,0.742255,3.5014963,3.72159,2.7706375,2.2973938,2.2403455
370,1.8169303,1.712673,1.096772,0.6724005,0.7425882,3.501357,3.721443,2.770485,2.2972174,2.2401862
371,1.818582,1.713825,1.0973179,0.6728726,0.7429216,3.5012188,3.7212965,2.770332,2.2970414,2.2400262
372,1.8202333,1.7149785,1.0978644,0.67334497,0.7432549,3.501079,3.7211492,2.7701795,2.2968652,2.239866
373,1.8218625,1.7161176,1.0984082,0.67380905,0.74358463,3.5009394,3.721003,2.770026,2.2966914,2.2397068
374,1.8234742,1.7172468,1.0989501,0.67426676,0.74391174,3.5007987,3.7208555,2.769872,2.29652,2.2395477
375,1.8250859,1.718376,1.0994921,0.67472446,0.7442389,3.5006585,3.7207084,2.7697177,2.2963486,2.2393882
376,1.8266978,1.7195048,1.100034,0.6751822,0.744566,3.5005178,3.7205622,2.7695632,2.2961764,2.2392287
377,1.828309,1.720634,1.100576,0.6756398,0.74489313,3.5003777,3.7204149,2.769409,2.2960043,2.2390692
378,1.829921,1.7217633,1.1011181,0.6760975,0.7452201,3.5002375,3.7202685,2.769255,2.2958326,2.23891
379,1.8315327,1.7228923,1.10166,0.6765553,0.7455472,3.5000968,3.7201207,2.7691004,2.2956612,2.2387505
380,1.8331447,1.7240218,1.1022019,0.6770131,0.7458745,3.4999566,3.7199733,2.768947,2.2954898,2.238591
381,1.8347564,1.7251507,1.1027439,0.6774707,0.7462015,3.4998164,3.719827,2.768792,2.2953176,2.2384315
382,1.8363681,1.7262802,1.1032858,0.67792845,0.7465286,3.4996762,3.71968,2.7686386,2.295146,2.2382724
383,1.8379793,1.7274095,1.1038277,0.6783861,0.7468558,3.4995356,3.7195323,2.768484,2.2949739,2.238113
384,1.8395913,1.7285385,1.1043699,0.678844,0.74718285,3.4993954,3.7193856,2.7683306,2.294802,2.2379534
385,1.8412032,1.7296678,1.1049118,0.67930156,0.74751014,3.4992552,3.7192385,2.768176,2.2946305,2.237794
386,1.8428149,1.7307967,1.1054537,0.6797593,0.7478372,3.4991145,3.7190921,2.7680218,2.2944586,2.2376347
387,1.8444262,1.7319256,1.1059955,0.68021697,0.74816436,3.4989738,3.7189443,2.7678676,2.2942877,2.2374754
388,1.8460379,1.7330545,1.1065376,0.6806747,0.7484914,3.4988341,3.718798,2.7677135,2.2941155,2.237316
389,1.8476498,1.734184,1.1070797,0.6811324,0.7488185,3.4986935,3.7186508,2.7675593,2.2939436,2.2371566
390,1.8492613,1.735313,1.1076214,0.6815902,0.7491457,3.4985533,3.7185032,2.7674048,2.2937722,2.2369974
391,1.850873,1.7364421,1.1081635,0.68204784,0.74947286,3.4984126,3.7183568,2.767251,2.2936,2.2368376
392,1.8524847,1.7375715,1.1087055,0.68250555,0.7497999,3.498273,3.7182097,2.7670963,2.2934287,2.2366781
393,1.8540964,1.7387006,1.1092474,0.68296325,0.75012696,3.4981322,3.718063,2.7669423,2.293257,2.2365193
394,1.8557086,1.7398298,1.1097895,0.683421,0.75045407,3.497992,3.7179155,2.7667878,2.293085,2.2363591
395,1.8573203,1.7409589,1.1103315,0.6838792,0.75078166,3.4978518,3.717769,2.766633,2.292914,2.2362003
396,1.8589323,1.7420877,1.1108737,0.68433845,0.75111055,3.4977112,3.7176225,2.7664754,2.292744,2.2360423
397,1.8605444,1.7432169,1.1114156,0.68479764,0.7514392,3.497571,3.7174757,2.7663183,2.2925742,2.2358835
398,1.8621569,1.7443458,1.111958,0.68525696,0.751768,3.4974308,3.7173297,2.7661614,2.2924035,2.235725
399,1.8637695,1.7454745,1.1125002,0.6857163,0.75209665,3.4972906,3.7171843,2.7660036,2.2922332,2.2355661
400,1.8653817,1.746603,1.1130428,0.6861755,0.75242555,3.49715,3.7170372,2.7658467,2.2920637,2.2354076
401,1.8669906,1.7477292,1.1135814,0.68663186,0.7527539,3.4970088,3.716891,2.7656894,2.291892,2.2352479
402,1.8685982,1.7488544,1.1141195,0.687087,0.75308245,3.4968677,3.7167428,2.765532,2.2917216,2.2350879
403,1.8702064,1.749979,1.1146574,0.6875423,0.7534108,3.496726,3.7165961,2.765375,2.2915502,2.2349281
404,1.871814,1.751104,1.115195,0.68799764,0.75373936,3.4965844,3.7164488,2.7652183,2.2913785,2.2347684
405,1.8734219,1.7522295,1.1157331,0.6884529,0.75406784,3.4964428,3.7163012,2.7650604,2.2912078,2.2346084
406,1.8750298,1.7533543,1.1162713,0.6889082,0.75439626,3.4963007,3.7161539,2.7649035,2.2910366,2.2344487
407,1.8766384,1.7544798,1.1168092,0.6893636,0.7547246,3.4961596,3.7160068,2.7647464,2.290866,2.2342887
408,1.8782456,1.7556044,1.117347,0.68981886,0.75505316,3.496018,3.715859,2.7645893,2.2906945,2.234129
409,1.8798537,1.7567296,1.1178851,0.6902741,0.7553817,3.4958758,3.7157118,2.764432,2.2905235,2.2339692
410,1.8814609,1.7578545,1.1184232,0.6907294,0.75570995,3.4957342,3.7155645,2.7642748,2.290352,2.2338088
411,1.8830695,1.7589798,1.1189611,0.69118464,0.75603855,3.495593,3.7154176,2.7641175,2.290181,2.2336493
412,1.8846779,1.7601053,1.1194997,0.69163966,0.7563672,3.4954524,3.7152698,2.7639618,2.2900107,2.2334893
413,1.886317,1.7612516,1.1200464,0.6920957,0.7567,3.4953046,3.7151163,2.7638006,2.2898366,2.2333236
414,1.8879764,1.7624125,1.1205983,0.69255245,0.75703496,3.495154,3.7149572,2.7636359,2.2896605,2.233156
415,1.889636,1.7635727,1.1211505,0.69300926,0.75737005,3.4950032,3.7147987,2.7634711,2.2894845,2.2329874
416,1.8912952,1.7647332,1.1217022,0.69346595,0.7577051,3.4948516,3.7146404,2.7633064,2.2893088,2.2328188
417,1.8929548,1.7658935,1.1222541,0.69392264,0.75804013,3.4947,3.7144806,2.763142,2.289133,2.2326503
418,1.8946161,1.7670546,1.1228061,0.69438004,0.7583755,3.4945502,3.7143226,2.762978,2.2889555,2.2324817
419,1.8962827,1.768219,1.123359,0.6948411,0.7587129,3.4944005,3.7141683,2.7628174,2.2887738,2.2323124
420,1.8979495,1.7693833,1.1239116,0.69530195,0.7590501,3.4942503,3.7140126,2.7626562,2.2885919,2.2321432
421,1.8996177,1.7705488,1.1244657,0.6957638,0.7593882,3.4941006,3.713858,2.7624955,2.2884095,2.2319748
422,1.9012911,1.7717173,1.125025,0.6962288,0.7597296,3.4939528,3.7137032,2.7623355,2.288228,2.231809
423,1.9029651,1.7728858,1.1255841,0.6966937,0.76007104,3.4938045,3.713547,2.762176,2.2880454,2.2316427
424,1.9046383,1.7740545,1.1261432,0.6971588,0.7604125,3.4936566,3.7133925,2.762016,2.2878635,2.2314773
425,1.9063125,1.775223,1.1267025,0.69762367,0.7607539,3.4935083,3.713238,2.7618573,2.287681,2.2313113
426,1.9079866,1.7763919,1.1272618,0.69808877,0.7610953,3.4933605,3.7130835,2.7616978,2.2874992,2.2311451
427,1.9096599,1.7775605,1.127821,0.69855356,0.76143664,3.4932127,3.712928,2.7615378,2.2873173,2.2309794
428,1.9113333,1.7787287,1.1283798,0.69901854,0.761778,3.4930644,3.712773,2.7613778,2.287135,2.2308133
429,1.913007,1.7798972,1.1289392,0.69948363,0.7621195,3.4929166,3.7126176,2.7612183,2.2869525,2.2306473
430,1.9146812,1.7810661,1.1294985,0.6999486,0.7624609,3.4927683,3.712463,2.7610583,2.2867708,2.2304811
431,1.9163547,1.7822343,1.1300576,0.7004136,0.76280236,3.4926205,3.7123086,2.7608986,2.286589,2.2303154
432,1.9180284,1.7834029,1.1306169,0.7008785,0.76314366,3.4924717,3.7121532,2.7607393,2.2864068,2.23015
433,1.9197023,1.7845719,1.131176,0.7013434,0.7634851,3.4923244,3.7119977,2.7605793,2.2862241,2.2299838
434,1.9213762,1.7857404,1.1317351,0.7018086,0.76382643,3.492176,3.711843,2.7604196,2.2860425,2.2298176
435,1.9230492,1.7869048,1.1322968,0.70227766,0.76416934,3.4920287,3.7116885,2.7602613,2.28586,2.229651
436,1.9247241,1.7880703,1.1328602,0.7027486,0.7645123,3.4918823,3.7115357,2.7601032,2.2856784,2.2294848
